1.0561	2.8115e-06	2.32
0.83606	4.0309e-06	1.1801
0.54416	2.738e-06	1.017
0.7052	1.4659e-06	2.4639
0.19716	-8.3918e-07	-0.97297
0.45048	3.3078e-06	-2.2211
1.0713	6.6813e-06	2.7711
0.99553	6.9743e-06	1.9459
0.84648	5.5873e-06	-0.76748
1.0554	-4.2343e-06	0.8986
0.42398	2.4141e-06	0.73774
0.31974	-1.6599e-06	-1.8697
0.78374	5.3485e-06	1.7793
1.1643	-3.3364e-06	0.91006
1.0388	-1.8253e-06	0.95145
0.93324	2.7429e-07	2.3614
0.34659	-1.2396e-06	-2.8468
1.0525	-7.2944e-06	1.9147
1.1194	9.4867e-07	2.2573
0.93465	4.3995e-06	1.181
0.16781	-1.8851e-07	2.0463
1.1315	-8.3347e-06	-2.3342
1.0151	-4.1421e-06	2.2997
0.44762	2.6163e-06	2.5012
0.46291	-4.1384e-08	1.3818
0.65919	-2.7157e-08	-2.882
0.62493	3.8302e-06	-0.47911
0.48347	1.6944e-06	-1.263
1.1611	5.7892e-06	0.7811
0.16682	6.8169e-07	-1.4866
0.77041	4.0967e-06	-0.37025
0.32656	2.0985e-06	-0.49602
0.9784	5.4266e-06	0.41402
0.67368	3.6558e-06	1.1871
0.29544	3.2831e-07	1.9511
0.69908	-2.9109e-06	-1.7994
1.206	-4.5377e-06	-0.83733
0.53386	1.0824e-06	1.5438
0.46963	3.5417e-07	0.3135
1.0368	1.984e-06	0.63649
0.8301	-5.2987e-07	1.6785
1.0247	-6.8549e-06	0.39019
0.64357	8.6902e-07	2.1159
0.83959	3.1452e-06	1.7107
0.99918	-2.9659e-07	-2.0958
0.74748	1.8086e-06	0.71513
1.0484	1.6582e-06	0.52913
0.87876	6.0518e-06	0.85206
0.28679	-1.1879e-07	0.69774
1.0769	-2.4551e-06	-2.4988
0.68357	-1.9806e-07	0.45969
1.0656	-6.9469e-06	2.472
0.87822	-3.673e-06	1.2534
0.76201	-5.5785e-06	0.53223
1.1532	-1.5367e-06	1.0283
0.20768	-7.6774e-07	0.15085
0.83669	3.8062e-06	1.2495
0.80709	-5.5688e-06	-0.63292
0.36383	2.046e-06	-0.84641
0.37907	-1.6561e-06	0.50687
0.96023	-2.5804e-06	-1.8983
0.054188	1.9549e-07	0.94183
0.81407	-2.8046e-06	0.87538
1.0654	-3.7369e-06	2.5852
0.72004	3.8226e-06	1.0342
0.89328	5.3323e-06	-2.0046
1.0626	-3.1501e-06	0.8829
0.51499	-6.4896e-07	-1.5406
0.38473	1.3626e-06	0.5843
0.99212	-3.7224e-06	0.35507
0.93057	2.4662e-06	0.69185
0.94184	-2.9596e-06	-2.2069
0.93206	3.7523e-06	-0.87219
0.91114	5.7173e-06	-1.1834
0.94111	-4.7607e-06	0.99854
0.95796	-2.1085e-06	2.8363
0.90273	-2.8312e-06	2.9746
0.67909	3.5271e-06	0.28945
0.49584	-1.1847e-06	0.090662
0.63634	-1.1399e-07	0.093836
0.59705	-1.5283e-06	1.4816
1.1527	-8.161e-06	0.97463
0.68739	1.7966e-06	2.3335
0.93195	2.2003e-07	1.3766
0.48397	2.521e-06	-2.6563
0.87177	-2.1149e-06	0.031268
0.574	2.5162e-06	0.6082
0.33227	4.1558e-07	1.5183
1.0101	-2.9441e-06	0.33691
1.0456	2.4484e-06	1.1621
0.74161	3.5073e-06	1.3663
0.45327	-1.2208e-06	-1.9347
0.83916	-6.5969e-07	1.2368
0.90991	6.9324e-06	-2.314
0.95457	-4.949e-06	-0.79349
0.82368	3.4331e-06	-1.0751
0.94639	6.8999e-06	0.20552
0.87579	6.482e-06	1.3425
1.1595	5.5612e-06	0.64626
0.93019	4.6626e-07	1.4621
0.44653	1.3859e-06	-2.6062
0.47757	-1.7381e-06	0.28219
0.71443	-5.3799e-06	2.9886
0.64244	-4.5034e-06	1.3414
0.90963	3.5842e-06	2.6408
0.58306	-3.569e-06	-1.487
0.25957	2.1432e-07	0.23364
0.65759	-8.8599e-07	1.4296
0.9344	-2.9527e-06	0.96648
0.72863	2.1338e-06	2.6705
0.80321	-3.2718e-06	-0.19722
0.96685	-2.9452e-06	0.78002
0.85168	1.4177e-06	1.7224
0.97051	-6.4563e-06	0.23193
1.0009	5.3746e-06	0.66475
0.88158	6.1045e-06	-0.59316
0.81664	-5.0573e-06	1.9967
0.55121	2.7939e-06	-0.40037
0.52132	-1.0294e-06	-2.6122
0.85181	6.2163e-06	0.81191
0.45437	2.7809e-07	1.7984
0.948	-6.6079e-06	0.64168
0.98314	-5.2841e-06	2.8568
1.1871	1.3001e-08	2.5027
0.92738	3.6305e-06	0.57357
0.48345	-6.073e-07	-0.62185
0.79822	-9.3674e-07	0.4943
0.47081	-3.7082e-08	1.5037
0.98949	-1.8179e-06	0.68495
0.53374	-2.3299e-07	2.1931
0.73772	-3.5962e-06	1.8966
0.6571	4.5446e-06	-1.0515
0.5215	2.6317e-06	-2.1033
0.69253	-8.1744e-07	-0.43533
0.19382	-4.1424e-09	2.6619
0.71552	4.3183e-07	-0.92666
0.78893	1.4391e-06	1.1149
0.57059	3.153e-06	0.84903
0.22252	-7.9569e-07	0.18015
0.86143	3.7334e-06	1.5137
0.3463	6.3759e-07	-1.5792
0.8789	4.7675e-06	-2.6061
0.34603	7.1007e-07	3.1049
0.4428	-1.8547e-06	2.6391
0.98229	-6.6236e-06	2.457
0.67234	5.3445e-07	-1.2367
1.1578	3.453e-06	0.95405
0.39272	-2.3917e-06	0.95528
0.9395	-3.7197e-06	-1.4692
0.88272	4.8921e-06	0.020709
0.8985	6.7567e-06	0.70244
0.11695	3.7567e-07	-0.31625
0.59424	2.8518e-06	-0.98894
1.1053	2.6899e-06	2.577
0.90602	-3.1593e-06	3.06
0.55841	-2.6691e-06	0.97263
0.50876	3.3866e-06	0.3518
0.55946	2.4119e-06	1.2904
0.27487	-2.5449e-07	-0.75619
0.89439	-6.7102e-07	0.79195
0.28285	1.9482e-06	-0.45942
1.1376	-7.2186e-06	-0.76482
0.88255	-4.6795e-06	0.8972
0.11236	-2.0111e-07	0.54701
0.70707	-2.0702e-06	2.6726
0.55176	3.506e-06	0.99225
0.8354	-2.7466e-06	3.0571
0.26465	-1.4829e-06	2.2727
1.0551	3.7687e-06	0.80751
1.1175	6.1109e-06	2.5673
0.33065	9.856e-07	0.0011039
0.22609	-5.6918e-07	-0.86021
0.6598	4.7141e-06	0.081461
0.058016	1.2436e-07	-2.868
0.73555	4.4512e-07	0.045306
1.0066	4.8049e-06	1.8334
0.39411	-1.8756e-06	-0.49509
0.83896	-6.2205e-06	-0.54361
1.0836	-2.5082e-06	2.2204
0.43702	1.4684e-06	0.12708
0.29478	4.8003e-07	-1.2028
1.0904	6.508e-06	0.90414
1.1375	2.1952e-06	1.0068
0.48292	-2.2508e-06	-1.549
0.49443	9.3623e-07	0.93653
0.52736	-9.1804e-07	-2.5042
1.0086	3.564e-06	-0.56013
1.198	-9.8245e-07	-2.4244
0.74919	-4.5295e-07	-2.8615
1.1651	-3.7135e-06	2.5649
0.51535	2.69e-06	2.0379
0.98811	-2.1564e-06	2.0607
0.49732	-2.9309e-06	2.0653
0.92558	2.0715e-06	-1.369
1.0307	-7.7382e-06	1.1827
0.85837	-4.5357e-06	0.20151
0.51066	-1.2417e-06	-2.5876
0.68696	3.5356e-06	1.0982
0.44572	-1.4766e-06	0.47663
0.68953	-3.4095e-06	2.6966
0.48331	-2.2224e-06	0.85756
0.66449	-2.1119e-06	0.30698
0.85028	-4.351e-06	1.4722
0.9212	-3.4143e-06	1.9364
1.0301	-5.6756e-06	0.26255
0.31286	1.3283e-06	-1.0308
0.98444	1.7088e-06	0.90358
0.87681	-5.1199e-06	-1.0316
0.37032	-2.8079e-06	1.8633
0.46826	8.669e-07	0.8786
1.0999	-3.8283e-06	-0.43969
0.7303	-4.4539e-06	3.023
0.62864	7.8875e-07	0.49686
0.72602	1.2275e-06	1.2939
0.61655	3.044e-06	1.3122
0.86787	2.7462e-06	-2.848
1.0425	5.2433e-07	0.89117
0.4374	-1.9524e-07	2.8181
0.87232	-4.2973e-06	1.2839
0.39484	1.6676e-06	0.020709
0.49277	2.147e-06	0.14255
0.66499	3.641e-06	-2.9615
0.88293	-3.7911e-06	1.7594
0.68585	-3.2119e-06	-1.3727
0.59169	-2.0835e-06	-0.57847
0.48695	-1.8342e-06	0.39027
0.69333	-2.9148e-06	1.874
0.43997	-3.2704e-06	-1.4792
0.40955	-2.0677e-07	1.7922
0.86346	-2.5955e-07	-0.85466
0.67753	4.2744e-06	1.9741
0.97191	5.1565e-06	-0.95528
1.0207	-2.3417e-06	2.5085
0.66428	-3.8093e-06	1.472
0.90727	1.6353e-06	-1.6727
0.5172	-2.217e-06	2.7575
0.90833	1.888e-06	0.82283
1.0241	1.4027e-06	1.9975
0.43357	1.0475e-06	0.7863
0.51306	3.2147e-06	-1.8446
0.94063	-2.8753e-06	-2.9701
0.68093	5.1455e-06	0.13323
0.58226	4.3058e-07	2.2656
0.92412	-4.1883e-06	2.6301
0.83392	5.4612e-06	0.88723
0.90108	-3.0541e-06	-2.6676
0.96737	2.7999e-06	-1.856
0.57346	-3.0572e-06	0.62777
0.84473	2.3227e-07	-0.34277
0.25075	1.722e-06	0.74316
1.118	-6.0692e-06	-0.86806
0.71646	-2.497e-06	0.66412
0.98299	5.5922e-06	-1.3031
0.9194	3.4055e-06	0.55894
0.81798	3.5407e-06	2.1745
0.80652	-5.5745e-06	0.34772
0.83958	-3.1824e-06	0.09585
0.4354	-2.0148e-06	-0.0098624
0.57572	-1.081e-06	0.87352
0.30018	-1.1148e-06	0.020816
0.65543	-1.5907e-07	2.0523
0.81323	-3.9305e-07	0.14527
0.96597	-9.5212e-07	0.67697
0.6718	-1.9959e-06	-1.8655
0.2206	-6.9635e-07	1.9269
0.80052	-5.0208e-06	-0.70367
0.608	1.6969e-06	-1.1292
0.43938	-2.9565e-06	2.361
0.51449	-1.5959e-06	-0.64684
1.1338	3.9248e-06	2.6399
1.2071	-7.2099e-06	-2.3907
0.99548	-6.2364e-06	1.1571
0.5972	1.8997e-06	1.6415
0.83506	5.1439e-07	1.2113
0.099602	-5.1468e-07	2.8454
0.54178	-2.0493e-06	-1.3633
0.92518	-6.9114e-06	1.1551
0.46555	1.3981e-06	0.5663
0.4574	-3.3211e-06	-0.72181
0.86123	-4.1929e-07	-1.5978
0.99112	2.3577e-06	2.9078
0.83002	-3.7744e-06	1.1216
0.47544	-3.2535e-06	-0.59222
1.0052	-1.8631e-06	0.18572
0.87746	-6.1283e-06	0.75314
0.49406	-3.2088e-06	-1.3063
0.70968	3.7194e-07	-1.8981
0.82352	3.6292e-06	2.8578
0.99497	-3.5197e-06	1.5214
0.6162	3.494e-06	0.43536
0.32995	-1.8496e-06	1.0113
0.92417	-1.8562e-06	2.5726
0.86424	-2.764e-06	-1.4537
0.73754	7.4704e-07	2.9834
0.44957	8.3544e-07	0.68747
0.94209	6.2694e-06	1.386
0.051244	2.8255e-07	2.9548
0.94056	-2.3655e-06	0.26169
1.1176	4.849e-06	0.57333
0.83617	1.5926e-06	0.00082927
0.97602	-1.8494e-06	2.0293
0.41961	-1.8563e-06	-2.515
0.32026	3.852e-07	-0.45124
1.0542	-6.6759e-07	2.4584
1.0592	1.5725e-06	1.1564
1.1072	-5.0036e-07	-0.92718
0.57461	3.1304e-06	2.1107
0.30344	-1.8425e-06	-1.656
1.1493	2.5814e-06	0.82051
1.081	-8.094e-06	0.86191
0.48077	-3.3765e-06	-1.6406
0.3307	5.235e-07	0.5413
0.88785	3.0643e-06	-1.2893
1.0972	-8.1271e-06	0.50905
0.47725	3.2446e-06	0.049988
0.83874	-6.3124e-06	2.6531
0.061568	-9.9263e-10	1.1724
0.66019	4.2305e-06	-0.66286
0.66428	4.5295e-06	-0.12238
1.1585	3.2074e-06	0.89053
0.8395	-5.7763e-06	-1.8361
1.0995	5.6057e-06	0.6451
1.1105	-2.2858e-06	1.0393
0.57586	-3.7517e-06	1.2975
0.99919	5.9243e-06	2.6208
0.85615	3.6894e-06	2.5733
0.80705	4.1879e-06	2.9641
0.011171	-2.0606e-08	1.5474
0.75506	3.3754e-06	2.7828
0.76498	2.4456e-06	-1.693
0.84843	-5.3704e-07	2.2332
0.68895	-2.982e-06	0.34061
0.86921	-4.5709e-06	0.95399
0.64193	-1.0101e-06	-1.1623
0.7544	5.5511e-06	0.67702
1.0857	6.6216e-06	1.979
0.79286	1.4168e-06	-3.0968
0.58129	3.8534e-06	-0.25169
0.77973	-3.0349e-06	1.0994
0.85185	2.4296e-06	0.93461
1.0184	-1.0343e-06	2.5272
1.1861	3.6243e-06	-2.3541
0.45217	-1.6939e-06	0.31844
0.93185	1.502e-06	0.051285
0.44498	-1.4949e-06	0.95476
0.4346	2.0439e-06	1.0343
0.93751	5.1244e-06	1.6038
0.75548	5.0685e-06	-2.9762
0.4851	2.4371e-06	0.64545
0.80067	5.4383e-08	0.77618
0.15695	1.0593e-06	2.8859
1.0527	1.5228e-06	1.1744
0.63238	4.315e-06	1.4854
0.93834	2.1213e-06	-0.92104
1.1891	-1.4022e-06	0.73344
0.9665	-1.3229e-06	1.5188
0.91949	-6.8933e-06	1.2031
0.91492	5.2787e-06	0.94161
0.18443	-5.2522e-08	-0.76499
0.98432	9.8863e-07	1.5132
0.91718	-9.8506e-07	0.31902
0.19495	-1.4562e-06	-0.3032
0.73254	-4.5457e-06	-1.9623
0.86761	-5.3894e-06	-1.153
0.80625	-5.3725e-06	0.55003
0.66168	1.3813e-06	0.29327
1.0507	-3.7268e-06	0.7781
1.0152	-6.3492e-06	-0.34392
0.56586	2.7576e-06	1.5245
0.52583	2.4696e-06	0.64098
0.9536	-1.0576e-06	-1.6927
0.74825	5.5696e-06	-0.010305
0.91844	-1.9579e-06	1.1709
0.78637	-1.2936e-06	2.416
1.1169	1.7733e-06	-0.52458
0.8387	4.1346e-06	1.5349
0.72751	-3.1345e-06	-0.92585
0.27953	1.7918e-06	-0.73744
0.86929	-6.3147e-06	0.56879
0.92305	-3.52e-06	2.3391
1.1487	-5.8983e-06	2.1979
0.26752	3.335e-07	0.84232
0.2746	8.0369e-08	-1.6018
0.55817	-1.0123e-06	-0.78066
1.0745	-8.035e-06	-2.4569
0.034081	-6.1566e-08	-1.1186
0.45846	1.963e-06	1.4678
0.41983	9.875e-07	-0.54762
0.92043	2.7274e-06	0.93182
0.97153	-7.3824e-06	3.1273
0.49881	9.1612e-07	-0.23149
0.62419	-8.7468e-07	-2.9121
1.1582	-4.7982e-06	0.63809
0.69487	-1.9044e-06	-1.873
1.0808	-4.2725e-06	1.1046
0.79837	4.8315e-06	1.2567
1.0406	3.5456e-06	0.65944
0.953	-1.6499e-06	-1.7655
0.93591	2.0279e-06	0.5563
1.0937	-6.2366e-06	0.61741
0.76235	-5.6469e-06	-1.9634
0.86091	-1.9157e-07	0.29922
0.73604	-3.5617e-06	-0.5442
0.60802	-9.0975e-07	0.60366
0.92087	-6.9747e-06	2.4403
0.8667	6.5847e-06	0.55034
1.1264	-5.6731e-06	0.60152
0.97478	6.07e-06	-0.9666
0.78902	-4.9607e-06	-1.3141
0.98348	-1.3052e-06	0.84303
0.97614	3.5237e-06	-0.82005
0.9333	-6.2317e-06	0.81374
0.95515	5.1916e-06	-1.8075
0.67827	5.0584e-06	0.12038
0.36504	-1.7464e-06	2.4631
0.97598	-9.3324e-07	2.3364
0.93259	5.2498e-06	-0.67635
0.93531	7.1084e-06	1.4726
0.91463	-4.4802e-06	-2.1826
0.73699	-3.0359e-06	1.8276
0.86523	2.8549e-06	0.66057
0.9639	-5.1822e-06	2.1077
0.63609	-4.7845e-06	2.5493
0.96392	-3.0303e-06	-0.73132
0.51323	-2.1133e-06	3.1279
1.1469	-8.3216e-06	0.75762
0.66284	-2.4681e-06	1.3389
0.10846	-8.7976e-08	0.53468
0.96116	5.8666e-06	-1.0676
0.33478	2.4732e-06	-1.9217
1.2023	6.5957e-06	0.9722
0.49462	2.1276e-06	0.9811
0.63062	3.9713e-06	-3.0729
0.48613	1.2599e-07	1.9959
0.84384	3.3014e-06	1.0906
0.48974	-3.2947e-06	1.2368
0.34854	-2.1514e-06	-1.3
0.31698	-1.0423e-06	-1.0912
0.43459	2.2382e-06	0.6646
0.92911	-6.4052e-06	-0.8557
0.80881	2.644e-07	2.5784
0.97935	2.6073e-06	-0.9293
1.0687	6.2621e-06	-2.6159
0.26059	-4.1289e-07	0.42602
0.8181	3.5596e-06	-1.6865
0.926	-2.517e-06	0.36052
1.0036	2.3819e-06	2.1134
1.1088	1.5037e-06	2.4356
0.50747	-3.6629e-06	-1.5525
0.8873	1.378e-06	-2.2394
0.42213	5.4788e-07	1.5123
0.90383	4.4899e-06	-1.6587
0.6777	1.2892e-06	-0.95525
1.1287	1.1388e-06	0.78518
0.92037	-3.1877e-06	-3.1096
0.7363	4.4734e-07	0.75065
1.0162	-1.5373e-06	-1.7992
0.34925	1.5241e-06	1.7435
1.0268	1.8114e-06	2.2402
0.74711	3.6365e-06	2.1906
0.97525	-4.0818e-07	-0.26531
0.97622	3.3299e-06	1.7981
0.91906	-1.4029e-06	0.99019
0.32471	-1.8546e-06	-1.4816
0.64979	-1.4193e-06	0.24601
0.92959	-1.9631e-06	-1.2323
0.45541	1.4407e-06	-0.8425
1.0007	8.1427e-07	-2.2823
0.41995	-2.4656e-06	-3.068
0.42966	-3.2097e-06	-2.253
0.91017	-4.9501e-06	-1.6823
1.1206	-3.7552e-06	2.1272
1.1236	-1.754e-06	0.66081
0.28213	1.1816e-06	-0.65775
0.52346	-1.1942e-06	1.5049
0.87955	-2.0145e-06	1.0369
1.0078	-5.888e-06	0.98569
0.46161	-2.899e-07	2.8044
1.0457	9.4442e-07	0.5768
1.0452	-2.5989e-06	0.34215
0.26705	-8.0988e-07	0.29884
0.64019	4.422e-06	3.014
0.84245	-1.7305e-06	0.86777
0.63098	-3.9052e-07	-1.7408
0.45762	1.1553e-07	0.92629
0.68143	-2.112e-06	-1.6734
0.76485	1.5193e-07	-1.8862
0.99232	3.804e-06	0.98093
0.73302	-1.3803e-06	-1.3843
0.49487	7.7435e-08	1.4496
0.16434	-7.0703e-07	0.45238
0.40189	1.2104e-06	-0.20184
0.96206	-6.8598e-06	0.065979
0.59093	2.4996e-08	0.34747
0.90548	1.9908e-06	1.1767
0.3005	-2.2903e-06	-0.77396
0.91729	6.2935e-06	1.4523
0.56281	-2.1785e-06	-0.58526
0.94815	-5.4073e-06	1.2907
0.27295	-5.6231e-07	0.23761
0.56904	-3.4869e-07	2.7547
0.88615	7.8107e-07	1.4141
0.50308	1.9123e-06	0.15532
0.029761	3.5686e-08	2.6187
0.63361	-4.7017e-06	1.3808
0.84142	4.4952e-06	1.1936
0.30226	-1.1845e-06	2.7653
0.66991	1.4447e-06	1.4175
0.9322	5.3483e-06	-0.021915
0.4815	-9.0288e-08	-0.18602
0.33168	-1.2332e-07	2.1018
1.1203	-4.5297e-06	-0.70639
0.5	-1.7326e-06	0.90052
1.1024	-1.541e-06	2.6629
0.33267	2.066e-06	2.2056
0.61383	2.5146e-06	0.45467
0.489	2.7961e-06	2.2574
1.1754	7.2503e-06	-2.1837
0.74753	6.9457e-07	0.96155
0.88529	-2.7732e-06	-0.1009
1.107	4.4237e-06	2.1515
1.17	-5.126e-06	2.586
0.04171	-1.1534e-07	2.3395
0.9822	-2.9015e-07	-1.3511
0.85622	5.8627e-06	-2.7722
0.66347	4.3303e-06	-1.1566
0.87604	-5.0083e-06	0.060746
0.86218	-2.6127e-06	0.087214
0.45383	-9.7502e-08	2.0277
0.21062	-1.815e-07	0.79186
0.55057	3.3157e-06	0.13755
1.0306	-3.4561e-06	-1.2146
0.54533	8.5261e-07	0.68991
0.37529	2.0601e-06	-1.6718
0.58737	-1.9284e-06	0.72114
0.7719	3.6804e-06	-0.12034
0.72923	-2.3087e-06	-1.0264
1.0328	-3.5103e-06	0.48923
1.0422	1.8392e-06	0.34117
0.83518	-5.9422e-06	0.49895
0.53065	1.3042e-06	-1.6803
0.60752	-3.204e-06	-1.5875
0.66223	3.3176e-06	3.0299
0.81857	3.7851e-06	-2.0142
0.88101	3.7518e-08	1.5508
0.81122	2.0717e-06	-3.1115
1.0187	-3.8513e-06	0.40859
1.0582	-1.7274e-06	1.0986
0.7964	-2.8422e-06	0.17948
0.75214	5.4306e-06	-1.02
0.32098	1.8197e-06	1.3701
0.88065	-6.1348e-06	-1.5606
0.86084	-5.5521e-06	1.9488
0.83563	1.7579e-06	-0.23201
0.60677	6.0723e-07	1.4653
0.77389	-5.0674e-06	1.3618
0.52543	-7.8251e-07	-0.61472
0.76599	-3.394e-06	2.1859
0.96451	6.0187e-06	-1.2688
0.84014	6.0695e-06	-1.193
0.76092	2.2801e-07	2.2224
0.61005	3.0764e-06	-2.9514
0.58345	-1.7151e-06	1.0876
0.83831	5.7856e-06	1.1938
0.60557	7.7006e-07	1.6079
1.1588	1.3201e-06	0.64279
0.82848	1.7369e-06	2.2811
0.88938	-4.2577e-06	1.3255
0.12673	7.9795e-07	2.98
0.69271	-3.276e-06	2.0517
0.41575	1.6527e-06	-2.4173
1.1	5.2276e-07	2.4266
0.85571	-4.807e-06	-0.4658
0.16779	3.9677e-08	-1.5786
0.78635	-2.9819e-06	2.2857
0.60517	2.6814e-06	2.9393
0.52515	-9.8141e-07	-1.6319
0.31326	1.8573e-06	-0.20941
0.32035	1.1492e-06	0.70122
1.1092	-7.6979e-06	-2.3053
1.0202	4.7971e-06	2.8594
0.89668	-1.0797e-06	1.5372
1.0466	-6.7859e-06	0.81118
0.2562	8.6608e-07	-2.4268
1.0761	2.9073e-06	-0.66109
0.66215	4.2344e-06	-1.7965
1.1567	-3.6684e-06	0.74107
0.97106	4.0113e-07	3.0545
0.81259	-2.9973e-06	-1.9073
0.90654	5.0455e-06	-1.4001
0.66603	4.1582e-06	-0.681
0.77571	1.3911e-06	0.021503
0.49388	3.4672e-06	-1.4178
0.58259	-9.4965e-07	-0.22342
0.47854	-3.0244e-06	2.1673
0.61451	1.042e-06	0.019565
0.67351	-3.0623e-06	2.2044
0.93684	2.2246e-06	-1.2175
0.58031	3.3635e-06	0.82349
0.81497	-4.5069e-06	1.0223
0.88572	6.9397e-07	-2.5465
1.1235	-4.2752e-06	-2.1254
0.34423	2.3332e-07	2.1321
0.35167	-6.7646e-07	2.138
0.66477	-4.4731e-06	-3.0237
0.73518	4.9006e-06	1.8804
0.77099	-2.5286e-06	0.75959
0.74409	-1.5865e-06	0.92748
0.24408	1.3357e-06	1.9979
0.99444	4.9055e-06	0.67453
0.95537	-1.9005e-06	-2.0948
0.55136	-2.405e-06	-1.306
1.2191	5.4563e-06	0.81549
0.50389	-1.9071e-06	1.9816
1.0781	-6.9289e-06	2.3082
0.75556	-2.009e-06	-0.77828
0.88914	3.8481e-06	1.3262
0.77902	4.4086e-06	0.93833
0.55202	3.2382e-06	-0.75628
0.22773	1.3054e-06	0.55899
1.0438	5.3859e-06	2.7079
0.94133	8.0807e-07	0.9732
0.51403	2.8098e-06	0.21596
0.43361	-2.2121e-06	0.067597
1.2171	-4.012e-06	-0.65706
0.94037	2.9638e-06	2.5289
0.93033	-7.9859e-07	-3.1203
0.85117	4.9122e-06	0.77621
0.58973	-2.9409e-06	0.80651
0.37232	-8.4935e-07	2.7932
0.54099	3.8371e-06	2.1354
0.3429	1.2226e-06	-1.3994
1.1782	-6.7952e-08	0.58086
1.0213	-3.5246e-06	1.0458
0.30371	4.2848e-07	2.1412
0.27667	1.7535e-06	-3.1203
0.71741	2.0086e-06	2.7765
1.0174	3.64e-06	0.30038
0.77473	-1.8927e-06	-0.79346
0.85348	-5.7163e-06	1.8786
1.0746	-6.0989e-06	1.086
0.57363	3.2226e-06	1.0456
0.24683	-5.9997e-07	-0.52782
0.8871	2.2721e-06	1.0172
1.0824	-1.9608e-06	0.86023
1.1583	1.4887e-06	2.5574
1.0558	3.6526e-06	2.7534
1.0178	-5.5901e-06	0.99804
0.87919	-6.05e-06	0.055954
0.58379	-2.9799e-07	2.1514
0.45479	-3.3235e-06	0.63069
0.57742	-1.2827e-06	-2.8731
0.38935	2.7435e-06	0.92782
0.59055	4.35e-06	-0.1087
0.64481	-2.9599e-06	1.8684
0.15942	-9.0779e-08	-2.5579
0.35777	1.3223e-06	0.66142
0.93852	4.2846e-06	-1.3632
0.69278	-3.3637e-06	-0.92373
0.40429	1.2258e-06	-2.1942
1.2193	9.0127e-06	0.70486
0.58885	-2.6945e-07	2.3644
